,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.34091863,-0.12784171104431152,False,,,,,,,,,,,,,,,
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.5123594,-0.13468396663665771,False,,,,,,,,,,,,,,,
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,1.1081213,-0.0013360977172851562,False,,,,,,,,,,,,,,,
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.45677176,-0.2487262487411499,False,,,,,,,,,,,,,,,
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.7565613,-0.11725044250488281,False,,,,,,,,,,,,,,,
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,9.634715,-11.045228958129883,False,,,,,,,,,,,,,,,
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.58790064,-0.6769055128097534,False,,,,,,,,,,,,,,,
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.87115544,-0.7243160009384155,False,,,,,,,,,,,,,,,
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.003843629,-4.0094499588012695,False,,,,,,,,,,,,,,,
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,8.705176,-4.617039680480957,False,,,,,,,,,,,,,,,
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.09712469,-1.5877408981323242,False,,,,,,,,,,,,,,,
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.1523323,-0.7424731254577637,False,,,,,,,,,,,,,,,
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,1.7201679,-1.3620235919952393,False,,,,,,,,,,,,,,,
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,112.28826,-1.5123465061187744,False,,,,,,,,,,,,,,,
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.08490564,0.15522944927215576,True,0.08933770155254402,0.8213754832089266,0.20568135337485344,7.488712063032353,0.5094745570421219,0.02985192835330963,0.0892086923122406,0.07816571280401141,0.0,0.0,0.46511602722445045,0.10463621910825929,0.37985116568522465,2.435780260313109,2.8066534071042217
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.48884034,-0.7516382932662964,False,,,,,,,,,,,,,,,
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.13430725,-7.372540473937988,False,,,,,,,,,,,,,,,
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.1019218,-4.603137969970703,False,,,,,,,,,,,,,,,
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,6.9650393,-0.414817214012146,False,,,,,,,,,,,,,,,
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.12147794,-0.0631399154663086,False,,,,,,,,,,,,,,,
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,2.6292682,-0.6254446506500244,False,,,,,,,,,,,,,,,
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.7917343,-2.1421051025390625,False,,,,,,,,,,,,,,,
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.0424025,-0.9331226348876953,False,,,,,,,,,,,,,,,
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.8685062,0.4796639680862427,True,0.08553844626056666,0.1626709955274495,0.15958911505959122,18.88049237604585,1.02774110019207,0.12304655462503433,0.11314035207033157,0.28361710010780283,0.0,0.0,0.46977948786389634,0.3951884947529688,0.45826142882639226,0.5973550622380523,5.3833009601742505
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,1.4506203,-0.680882453918457,False,,,,,,,,,,,,,,,
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.23711124,-2.133118152618408,False,,,,,,,,,,,,,,,
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,4.3176503,-0.8295484781265259,False,,,,,,,,,,,,,,,
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.030911272,-10.447298049926758,False,,,,,,,,,,,,,,,
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.2368733,0.20610839128494263,True,0.04191965527690177,0.0997626714622432,0.12964249929730565,18.677159229753048,1.769789947271347,0.09554184973239899,0.05479462444782257,0.18378939415383364,0.0,0.0,0.45603274310005626,0.3207348931065866,0.2298058308098979,1.424814069208774,5.748787401566452
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.2537123,-0.8981283903121948,False,,,,,,,,,,,,,,,
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,2.261892,-0.9847911596298218,False,,,,,,,,,,,,,,,
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.072587825,-1.2537097930908203,False,,,,,,,,,,,,,,,
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,3.7531712,0.1288696527481079,True,0.03917931032532884,0.02831261477776065,0.20852605406867725,12.652571428239854,13.886306687990823,0.5106673836708069,0.04655088111758232,0.2758425708360273,0.0,0.0,0.0024395829096243954,1.4127569319931867,0.13528627773811075,0.709608226735906,3.066341325414582
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,9.550302,0.7540144920349121,True,0.04930102812058892,0.007714780102853048,0.1050608629293125,23.879119511861354,24.12988805770874,1.652262806892395,0.07722312211990356,0.3756220420718885,0.0,0.0,0.44896062980301304,6.353273915152274,0.24682984301611655,0.34610904468134457,6.058214888181162
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,1.2850212,-0.08959197998046875,False,,,,,,,,,,,,,,,
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.7329052,-0.7107411623001099,False,,,,,,,,,,,,,,,
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.44032127,0.05722308158874512,True,0.17342090750429273,0.5125887680876532,0.1342150914073551,14.345661049816245,0.18479360438883308,0.07261787354946136,0.18567712604999542,0.31565017923673294,0.0,0.0,0.31754398920484234,0.21635264694421116,0.5126000187391865,0.5767148801739176,4.750687808648495
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.9426383,-0.7689746618270874,False,,,,,,,,,,,,,,,
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.37959906,-1.458866834640503,False,,,,,,,,,,,,,,,
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.26114747,0.22771626710891724,True,0.03401937676673361,0.5540434594868688,0.24200169462999813,12.931849565172177,0.9347558663785458,0.02123589999973774,0.034588344395160675,0.22434925769135788,0.0,0.0,0.00040634090898956454,0.059890019822831785,0.10861450533286252,0.9715801143919996,1.7920383558447086
