wilcoxon,t-test,t-test_overestim_var
Trbc2,Trbc2,Trbc2
Smc4,Smc4,Smc4
H3f3b,Ly6e,Tcrg-C2
Ly6e,Trdc,Tcrg-C4
Itm2b,H3f3b,Ly6e
Trdc,Tcrg-C2,Ly6c1
S100a10,Tcrg-C4,Ikzf2
S100a6,Ly6c1,Trdc
B2m,Ikzf2,H3f3b
Malat1,Itm2b,S100a6
Cd27,S100a6,Tcrg-C1
Ypel3,S100a10,Itm2b
Ikzf2,Cd27,S100a10
Cd3g,Malat1,Malat1
Tcrg-C2,Ypel3,Cd27
Ly6c1,Tcrg-C1,Ypel3
H2-D1,Ubb,Dntt
Hmgb1,Ccr9,Ubb
Tcrg-C4,Hmgb1,Nrip1
Ubb,Nrip1,5830411N06Rik
AW112010,AW112010,Ccr9
Fth1,Dntt,Slfn5
Ftl1,Apobec3,Hmgb1
Ccr9,Ftl1,Apobec3
Apobec3,5830411N06Rik,Ftl1
Ms4a6b,Slfn5,Zbtb20
Ms4a4b,Cd47,AW112010
Gimap6,Zbtb20,Trgv2
Cd47,Ms4a4b,Iigp1
Tcrg-C1,Lrp10,Sox4
Trbc1,Ly6a,Lrp10
Nrip1,Slfn2,Cd47
H2afv,Iigp1,B2m
Selplg,B2m,Slfn2
H3f3a,Sox4,Ms4a4b
Slfn2,H2afv,Ly6a
Srgn,Mpp1,Mpp1
Ddx5,Id3,Serinc3
Chd3,Ifngr1,Ifngr1
Gpx4,Gimap6,Tcrg-V1
Srrm2,Serinc3,H2-D1
Cd53,Trgv2,Myb
Ly6a,Rtf1,H2afv
Bcl11b,Ms4a6b,Id3
Lrp10,H2-D1,Rtf1
Cyba,Zfp36l2,Gimap6
Ppp1r12a,Klf3,Itga4
Gpsm3,Ppp1r12a,Klf3
Gimap4,Srgn,Ms4a6b
Rtf1,Lgals1,Lgals1
Emb,Itga4,Ppp1r12a
Btg1,Bcl11b,Zfp36l2
Ppp1ca,Cd3g,Gata3
Zbtb20,Chd3,Cd3g
Rhoh,Slamf6,Arpp21
Rbm39,Hp1bp3,Rora
Id3,Emb,Cd9
Ifi203,Gpx4,Selenop
Zfp36l2,Selenop,Slamf6
Cmtm7,Rhoh,Chd3
Lgals1,Ifi203,Srgn
Fyb,Tcrg-V1,Hp1bp3
Oaz1,Gata3,Bcl11b
Arhgap45,Cmtm7,Rhoh
Ubc,Trbc1,Cmtm7
Lat,Myb,Gbp7
Slc9a3r1,Gpsm3,Gpx4
Emp3,Selplg,Trbc1
Ifngr1,Cd9,Emb
Selenok,Gbp7,Ifi203
Slfn5,Cyba,Rabgap1l
Klf3,Btg1,Maz
Hp1bp3,Rabgap1l,Selplg
Skap1,Tspan32,Tspan32
Sec62,Selenok,Arl5c
Slamf6,Fyb,Gpsm3
Dntt,Maz,2810474O19Rik
Mbnl1,Arl5c,Ar
Lck,Rora,Pafah1b1
Mpp1,Pafah1b1,Pink1
Tagln2,Slc9a3r1,Pitpnc1
Pafah1b1,2810474O19Rik,Selenok
Gabarapl2,Gabarapl2,Fth1
Cd3e,Arpp21,Btg1
Akap13,Pitpnc1,Cdc42ep3
Snrnp70,Sec62,Gabarapl2
H2-K1,Pink1,Slc9a3r1
Tcf7,Fth1,5830418P13Rik
Serinc3,Emp3,Cyba
Arf5,Cd53,Frat2
Celf2,Kdm5a,Gm11713
Srsf5,Eva1b,Dok2
Ptprcap,Mbnl1,Fyb
Pitpnc1,Dok2,Eva1b
Laptm5,Ar,Kdm5a
5830411N06Rik,Gm11713,Pdlim4
Junb,Gimap9,Tmem176b
Cirbp,Frat2,Sec62
Map1lc3b,Cirbp,Gm34794
Crip1,Sh2d1a,Sh2d1a
S100a11,Ddx5,Trat1
Aes,Cdc42ep3,Cd53
Ablim1,Snrnp70,Hist3h2a
Iigp1,Srrm2,Anxa2
Tsc22d4,Ptpn22,Emp3
Rsrp1,Ubc,Tcf4
Supt4a,Trat1,Cirbp
Psmb8,Rcsd1,Chd6
Rnf187,Dnajc5,Rbpms
Ogt,Pstpip1,Gimap9
Ccdc12,Rgs2,Rgs2
Ltb,Sfr1,Crtc3
Anxa6,Akap13,Pstpip1
Tspan32,Cd28,Mbnl1
Selenop,Crtc3,Ptpn22
Sox4,BC031181,Dnajc5
Gbp7,Kmt2e,Ddx5
Itga4,Ralbp1,Rcsd1
Jak1,Map1lc3b,Sfr1
Gimap9,Lat,Ubc
Foxp1,Gimap4,Ppp1r16b
Tmem160,Anxa2,Xaf1
Pnrc1,Chd6,Cd28
BC031181,Calm3,Ralbp1
Tmem59,Sirt7,Kmt2e
S100a13,Hist3h2a,Gzma
Xist,5830418P13Rik,Snrnp70
Ramp1,Gzma,Slfn8
Hnrnpf,Arhgap45,Tnfrsf1a
Ptpn22,Tsc22d4,Eps15
Tmsb4x,Crip1,Gm5914
Eif1,Celf2,BC031181
Ralbp1,Ogt,Srrm2
Gmfg,Gm34794,Ssbp2
Calm3,Ssbp2,Sirt7
