,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.44114348,-1.4301085472106934,False,,,,,,,,,,,,,,,
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.988436,-0.22489964962005615,False,,,,,,,,,,,,,,,
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.5644722,-0.7527397871017456,False,,,,,,,,,,,,,,,
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.38512203,-0.5374999046325684,False,,,,,,,,,,,,,,,
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.4102222,-1.0845680236816406,False,,,,,,,,,,,,,,,
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.4765806,-4.682308673858643,False,,,,,,,,,,,,,,,
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.3518235,-0.551864743232727,False,,,,,,,,,,,,,,,
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.6926651,-0.5279678106307983,False,,,,,,,,,,,,,,,
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0036968614,-0.7391633987426758,False,,,,,,,,,,,,,,,
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,6.5202966,-7.046041488647461,False,,,,,,,,,,,,,,,
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.110213496,-0.8990770578384399,False,,,,,,,,,,,,,,,
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.089687556,0.40453845262527466,True,0.25703122266770295,1.9247120289733795,0.18817788392199378,9.999207022367388,0.14742132867376007,0.04022654518485069,0.26786530017852783,2.0930968434035795e-05,0.0,0.0,0.49464619892793377,0.18410782690518676,1.620047108173884,5.0876761260384065,3.7631783073547003
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.5240363,-0.8046044111251831,False,,,,,,,,,,,,,,,
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,14.933594,-1.569835901260376,False,,,,,,,,,,,,,,,
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.06490007,-0.10485219955444336,False,,,,,,,,,,,,,,,
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.340364,0.033190786838531494,True,0.5622945205766143,0.45450223249870725,0.17936697678887498,15.164475939663847,0.24723727896809577,0.2960968613624573,0.5658764839172363,0.3386840563450563,0.0,0.0,0.3812809673417507,0.8968697723157563,1.974755845963955,0.47443288158845576,4.004631302781149
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.042835362,-3.697498321533203,False,,,,,,,,,,,,,,,
